Obs_ID,Ecoregion,Country,Site,Subsite,Latitude,Longitude,Depth_m,Genus,O_n,Species,Date,N,Start_time,No_start,Quality_start,End_time,No_end,Quality_end,Gamete_release,Situation,Timezone,DoNFM,DoSRtNFM,Sunrise,Sunset,Reference,Ref_ID,Comments
2405,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,16/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,-1,4:50,18:41,Shlesinger & Loya 1985,116,
2406,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,17/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,0,4:51,18:41,Shlesinger & Loya 1985,116,
2407,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,18/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,1,4:51,18:40,Shlesinger & Loya 1985,116,
2408,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,20/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,3,4:52,18:39,Shlesinger & Loya 1985,116,
2409,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,21/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,4,4:53,18:39,Shlesinger & Loya 1985,116,
2410,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,21/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,4,4:53,18:39,Shlesinger & Loya 1985,116,
2411,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,22/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,5,4:54,18:38,Shlesinger & Loya 1985,116,
2412,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,22/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,5,4:54,18:38,Shlesinger & Loya 1985,116,
2413,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,23/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,6,4:54,18:38,Shlesinger & Loya 1985,116,
2414,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,24/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,7,4:55,18:37,Shlesinger & Loya 1985,116,
2415,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,24/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,7,4:55,18:37,Shlesinger & Loya 1985,116,
2416,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,25/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,8,4:55,18:37,Shlesinger & Loya 1985,116,
2417,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,26/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,9,4:56,18:36,Shlesinger & Loya 1985,116,
2418,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,27/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,10,4:56,18:36,Shlesinger & Loya 1985,116,
2419,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Pocillopora,,verrucosa,31/07/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-07-17,14,4:59,18:33,Shlesinger & Loya 1985,116,
2420,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,01/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,-14,4:59,18:32,Shlesinger & Loya 1985,116,
2421,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Pocillopora,,verrucosa,01/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,-14,4:59,18:32,Shlesinger & Loya 1985,116,
2422,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,02/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,-13,5:00,18:32,Shlesinger & Loya 1985,116,
2423,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,03/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,-12,5:01,18:31,Shlesinger & Loya 1985,116,
2424,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,15/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,0,5:08,18:21,Shlesinger & Loya 1985,116,
2425,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,16/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,1,5:08,18:20,Shlesinger & Loya 1985,116,
2426,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,17/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,2,5:09,18:19,Shlesinger & Loya 1985,116,
2427,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,19/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,4,5:10,18:17,Shlesinger & Loya 1985,116,
2428,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,20/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,5,5:10,18:16,Shlesinger & Loya 1985,116,
2429,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,21/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,6,5:11,18:15,Shlesinger & Loya 1985,116,
2430,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,22/08/1981,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1981-08-15,7,5:12,18:14,Shlesinger & Loya 1985,116,
2431,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,eurystoma,06/06/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-06-06,0,4:39,18:37,Shlesinger & Loya 1985,116,
2432,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,eurystoma,07/06/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-06-06,1,4:39,18:38,Shlesinger & Loya 1985,116,
2433,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,eurystoma,08/06/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-06-06,2,4:39,18:38,Shlesinger & Loya 1985,116,
2434,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,humilis,12/06/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-06-06,6,4:39,18:40,Shlesinger & Loya 1985,116,
2435,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,humilis,13/06/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-06-06,7,4:39,18:40,Shlesinger & Loya 1985,116,
2436,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,humilis,14/06/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-06-06,8,4:39,18:40,Shlesinger & Loya 1985,116,
2437,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,pharaonis,04/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,-2,4:44,18:44,Shlesinger & Loya 1985,116,
2438,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,pharaonis,05/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,-1,4:45,18:43,Shlesinger & Loya 1985,116,
2439,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,pharaonis,06/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,0,4:45,18:43,Shlesinger & Loya 1985,116,
2440,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,09/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,3,4:47,18:43,Shlesinger & Loya 1985,116,
2441,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,10/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,4,4:47,18:43,Shlesinger & Loya 1985,116,
2442,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,11/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,5,4:48,18:43,Shlesinger & Loya 1985,116,
2443,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,12/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,6,4:48,18:42,Shlesinger & Loya 1985,116,
2444,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,13/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,7,4:49,18:42,Shlesinger & Loya 1985,116,
2445,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,14/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,8,4:49,18:42,Shlesinger & Loya 1985,116,
2446,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,19/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,13,4:52,18:40,Shlesinger & Loya 1985,116,
2447,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Pocillopora,,verrucosa,19/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,13,4:52,18:40,Shlesinger & Loya 1985,116,
2448,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,20/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,14,4:52,18:40,Shlesinger & Loya 1985,116,
2449,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Pocillopora,,verrucosa,20/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-07-06,14,4:52,18:40,Shlesinger & Loya 1985,116,
2450,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,21/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-15,4:53,18:39,Shlesinger & Loya 1985,116,
2451,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,22/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-14,4:53,18:39,Shlesinger & Loya 1985,116,
2452,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,23/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-13,4:54,18:38,Shlesinger & Loya 1985,116,
2453,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,24/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-12,4:55,18:38,Shlesinger & Loya 1985,116,
2454,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,hyacinthus,26/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-10,4:56,18:36,Shlesinger & Loya 1985,116,
2455,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,hyacinthus,27/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-9,4:56,18:36,Shlesinger & Loya 1985,116,
2456,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Acropora,,hyacinthus,28/07/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-8,4:57,18:35,Shlesinger & Loya 1985,116,
2457,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,03/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-2,5:00,18:31,Shlesinger & Loya 1985,116,
2458,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,04/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,-1,5:01,18:30,Shlesinger & Loya 1985,116,
2459,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,05/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,0,5:02,18:30,Shlesinger & Loya 1985,116,
2460,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,05/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,0,5:02,18:30,Shlesinger & Loya 1985,116,
2461,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,06/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,1,5:02,18:29,Shlesinger & Loya 1985,116,
2462,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,06/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,1,5:02,18:29,Shlesinger & Loya 1985,116,
2463,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Dipsastraea,,favus,07/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,2,5:03,18:28,Shlesinger & Loya 1985,116,
2464,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,07/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,2,5:03,18:28,Shlesinger & Loya 1985,116,
2465,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,08/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,3,5:03,18:27,Shlesinger & Loya 1985,116,
2466,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,09/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,4,5:04,18:26,Shlesinger & Loya 1985,116,
2467,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,09/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,4,5:04,18:26,Shlesinger & Loya 1985,116,
2468,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,10/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,5,5:05,18:25,Shlesinger & Loya 1985,116,
2469,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,11/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,6,5:05,18:25,Shlesinger & Loya 1985,116,
2470,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Goniastrea,,retiformis,12/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,7,5:06,18:24,Shlesinger & Loya 1985,116,
2471,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,19/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,14,5:10,18:17,Shlesinger & Loya 1985,116,
2472,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Pocillopora,,verrucosa,19/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-08-05,14,5:10,18:17,Shlesinger & Loya 1985,116,
2473,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,20/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,-14,5:10,18:16,Shlesinger & Loya 1985,116,
2474,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Pocillopora,,verrucosa,20/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,-14,5:10,18:16,Shlesinger & Loya 1985,116,
2475,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Platygyra,,lamellina,21/08/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,-13,5:11,18:15,Shlesinger & Loya 1985,116,
2476,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,01/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,-2,5:17,18:03,Shlesinger & Loya 1985,116,
2477,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,02/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,-1,5:17,18:01,Shlesinger & Loya 1985,116,
2478,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Astreopora,,myriophthalma,03/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,0,5:18,18:00,Shlesinger & Loya 1985,116,
2479,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,04/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,1,5:18,17:59,Shlesinger & Loya 1985,116,
2480,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,05/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,2,5:19,17:58,Shlesinger & Loya 1985,116,
2481,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,06/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,3,5:19,17:57,Shlesinger & Loya 1985,116,
2482,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,-99,Galaxea,,fascicularis,07/09/1982,-99,,TRUE,,,TRUE,,Bundles,In situ,2.00,1982-09-03,4,5:20,17:56,Shlesinger & Loya 1985,116,
5940,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Acropora,,eurystoma,05/07/2015,12,20:00,FALSE,Approx,20:25,FALSE,Approx,Bundles,In situ,3.00,2015-07-02,3,5:45,19:44,Shlesinger & Loya 2019,156,Email from Loya 12/10/2020 to change from 20:40-22:00 to 20:00-20:25
6050,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,18/06/2016,3,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,-2,5:40,19:42,Shlesinger & Loya 2019,156,
6051,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,19/06/2016,5,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,-1,5:40,19:42,Shlesinger & Loya 2019,156,
6052,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,20/06/2016,15,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,0,5:40,19:43,Shlesinger & Loya 2019,156,
6053,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,21/06/2016,9,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,1,5:41,19:43,Shlesinger & Loya 2019,156,
6054,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,22/06/2016,12,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,2,5:41,19:43,Shlesinger & Loya 2019,156,
6055,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,24/06/2016,6,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,4,5:41,19:43,Shlesinger & Loya 2019,156,
6056,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,25/06/2016,15,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,5,5:41,19:43,Shlesinger & Loya 2019,156,
6057,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,26/06/2016,15,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,6,5:41,19:43,Shlesinger & Loya 2019,156,
6058,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,27/06/2016,10,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,7,5:42,19:43,Shlesinger & Loya 2019,156,
6059,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,28/06/2016,8,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,8,5:42,19:44,Shlesinger & Loya 2019,156,
6060,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,29/06/2016,5,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,9,5:42,19:44,Shlesinger & Loya 2019,156,
6061,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,30/06/2016,15,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,10,5:43,19:44,Shlesinger & Loya 2019,156,
5941,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Acropora,,eurystoma,02/07/2016,15,20:00,FALSE,Approx,20:25,FALSE,Approx,Bundles,In situ,3.00,2016-06-20,12,5:44,19:44,Shlesinger & Loya 2019,156,Email from Loya 12/10/2020 to change from 20:40-22:00 to 20:00-20:25
6062,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,02/07/2016,9,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,12,5:44,19:44,Shlesinger & Loya 2019,156,
6063,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,03/07/2016,15,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,13,5:44,19:44,Shlesinger & Loya 2019,156,
5962,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Galaxea,,fascicularis,04/07/2016,3,20:40,FALSE,Approx,22:00,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,14,5:44,19:44,Shlesinger & Loya 2019,156,
6064,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,04/07/2016,15,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-06-20,14,5:44,19:44,Shlesinger & Loya 2019,156,
6065,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,05/07/2016,8,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-15,5:45,19:43,Shlesinger & Loya 2019,156,
6066,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,06/07/2016,5,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-14,5:45,19:43,Shlesinger & Loya 2019,156,
6067,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,07/07/2016,3,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-13,5:46,19:43,Shlesinger & Loya 2019,156,
6068,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,08/07/2016,5,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-12,5:46,19:43,Shlesinger & Loya 2019,156,
6069,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,09/07/2016,4,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-11,5:47,19:43,Shlesinger & Loya 2019,156,
5963,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Galaxea,,fascicularis,10/07/2016,7,20:40,FALSE,Approx,22:00,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-10,5:47,19:43,Shlesinger & Loya 2019,156,
6070,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,10/07/2016,1,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-10,5:47,19:43,Shlesinger & Loya 2019,156,
5964,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Galaxea,,fascicularis,11/07/2016,5,20:40,FALSE,Approx,22:00,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-9,5:48,19:42,Shlesinger & Loya 2019,156,
6071,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,11/07/2016,3,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-9,5:48,19:42,Shlesinger & Loya 2019,156,
6072,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,16/07/2016,7,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-4,5:50,19:41,Shlesinger & Loya 2019,156,
6073,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,17/07/2016,2,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,-3,5:51,19:41,Shlesinger & Loya 2019,156,
6074,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Platygyra,,lamellina,21/07/2016,3,19:00,FALSE,Approx,20:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,1,5:53,19:39,Shlesinger & Loya 2019,156,
5953,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Dipsastraea,,favus,22/07/2016,2,21:00,FALSE,Approx,21:40,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,2,5:54,19:38,Shlesinger & Loya 2019,156,
5965,North and central Red Sea,Israel,Eilat,na,29.533333,34.966667,10,Galaxea,,fascicularis,22/07/2016,3,20:40,FALSE,Approx,22:00,FALSE,Approx,Not recorded,In situ,3.00,2016-07-20,2,5:54,19:38,Shlesinger & Loya 2019,156,
